Pair,Date,ar1,ma1,const,aic
JPYPHP_RET,1333,-0.03281098925162608,-0.19715272897674252,-0.06250344535044794,514.0828702577063
JPYPHP_RET,1334,-0.040730581599953485,-0.19418222667364507,-0.06468234944486105,512.8720353716856
JPYPHP_RET,1335,-0.049420732178656945,-0.1853169060552413,-0.06866318880863655,512.1473382788705
JPYPHP_RET,1336,-0.050060727522349656,-0.185726486754818,-0.06808289291426527,512.1826396443572
JPYPHP_RET,1337,-0.03431019585564837,-0.20393471620143624,-0.06561271097914904,510.52495287628375
JPYPHP_RET,1338,-0.03563518205316912,-0.20567536225454375,-0.06402253034784143,510.36998326583256
JPYPHP_RET,1339,-0.048477990089069466,-0.19554377794172606,-0.060366278034193435,508.13805402936094
JPYPHP_RET,1340,-0.0499091797197873,-0.1930861314672323,-0.05985686159055008,507.94848340304895
JPYPHP_RET,1341,-0.0401935585256148,-0.20360347188134753,-0.061790899104441105,507.5969361838412
JPYPHP_RET,1342,-0.036918319149808296,-0.20884712864747218,-0.06355905676599602,507.60197475539553
JPYPHP_RET,1343,-0.03234848595484092,-0.2203135588437469,-0.06727079743013245,505.65765931477114
JPYPHP_RET,1344,-0.04073477237893278,-0.21710965375076077,-0.07024215785640439,503.89297122746456
JPYPHP_RET,1345,-0.034768669331739145,-0.2223244810579143,-0.07082754019972652,503.36736623672016
JPYPHP_RET,1346,-0.03338050796536809,-0.22281311404407889,-0.06985496129444495,503.3118230583293
JPYPHP_RET,1347,-0.027870245362778934,-0.22809226176025255,-0.07088796825805554,503.313711126846
JPYPHP_RET,1348,-0.026261325175535137,-0.22679260028180426,-0.07083295590098836,503.29399932219115
JPYPHP_RET,1349,-0.04016111604537596,-0.21693320611492345,-0.07596698212518148,501.5008810806758
JPYPHP_RET,1350,-0.0416393085328619,-0.21685723752198502,-0.07599182917468918,501.476878749976
JPYPHP_RET,1351,-0.04493573644210564,-0.2150704318845773,-0.07533426287687973,501.22390590535645
JPYPHP_RET,1352,-0.04057964490639876,-0.21889201946909848,-0.0750214383275271,501.11937342133797
JPYPHP_RET,1353,-0.042433420579115436,-0.2167440327055107,-0.07514962002639096,501.0977483006823
JPYPHP_RET,1354,-0.03904623635980037,-0.22239620107288752,-0.07293177138022419,501.1681852600788
JPYPHP_RET,1355,-0.03461901819029028,-0.2274770585819535,-0.06804958070426734,501.4809014823886
JPYPHP_RET,1356,-0.039651332789895105,-0.21500648606763428,-0.06294656565855375,504.15659261517766
JPYPHP_RET,1357,-0.046940351937721635,-0.20328747461912222,-0.060516585377766594,503.97174744438587
JPYPHP_RET,1358,-0.05858735430770507,-0.1904386993348383,-0.05921327623204483,504.6589764191669
