Date,USDIDR,CNYIDR,INRIDR,JPYIDR,SGDIDR,REF_RATE,TARGET_RATE,USDIDR_RET,CNYIDR_RET,INRIDR_RET,JPYIDR_RET,SGDIDR_RET,IR_DIFF_LAGGED
2013-09-09,11150.0,1824.7279694867912,170.91266098498693,111.52565382738415,8744.27491206922,0.08,0.0,0.4674586002418336,0.45764122679180985,1.6408476472736462,0.6063939603123315,0.8970778391683436,-0.08
2013-09-10,11132.0,1821.633102408172,173.77459294808583,111.63368868927878,8772.95269686466,0.08,0.0,-0.16156542424834508,-0.16975103456643617,1.6606345026611125,0.09682307638679637,0.3274240770975782,-0.08
2013-09-11,11210.0,1834.6971775845334,176.2024550173613,111.78141886268354,8842.576905897697,0.08,0.0,0.6982393420424217,0.7146034285666828,1.3874629958179283,0.13224727419229398,0.7904908130122382,-0.08
2013-09-12,11318.0,1852.8280253633498,179.19569390980197,113.37273156774846,8945.904325958587,0.08,0.0,0.9588141636263653,0.9833692185084342,1.6844824196729304,1.413555290123168,1.1617470974506356,-0.08
2013-09-13,11322.0,1853.6346378020398,177.96290773475152,113.69980986658788,8932.896937314883,0.08,0.0,0.035335689413597576,0.04352465003572305,-0.6903325666329784,0.28808285051108135,-0.14550629818085098,-0.08
2013-09-16,11213.0,1835.5487363206323,177.16858647175405,113.24546855647678,8874.905825087815,0.08,0.0,-0.9673916135724505,-0.9804905064068787,-0.4473399856518003,-0.40039777012483657,-0.651302330744495,-0.08
2013-09-17,11349.0,1857.3555931734631,179.31742511976606,114.55536524638663,8996.43281127256,0.08,0.0,1.205581484025827,1.181027634602698,1.205581484025827,1.1500494580335408,1.360042041657351,-0.08
2013-09-18,11417.0,1868.1175487315654,180.70591872195203,115.1743219857299,9063.845002365031,0.08,0.0,0.5973838375188213,0.5777513397104417,0.771339142379606,0.5388578589987401,0.7465278758547286,-0.08
2013-09-19,11449.0,1873.4455213611925,180.07234460958932,116.57672443467243,9192.956790950657,0.09,0.0,0.2798917247485083,0.2847994878671609,-0.35122668301970233,1.2102811089676215,1.4144201435935706,-0.08
2013-09-20,11255.0,1841.7005278120553,180.9776531361149,113.24076938441172,9033.050113288911,0.08,0.0,-1.7089915582979707,-1.7089915582979822,0.5014875665287065,-2.903338057437523,-1.7547538704933208,-0.09
2013-09-23,11325.0,1853.1549069277235,180.56440975102777,114.07476002761973,9056.23267298512,0.09,0.0,0.6200197010402088,0.6200197010402307,-0.22860054608774216,0.733776867245155,0.2563127865470047,-0.08
2013-09-24,11417.0,1868.2703135280362,182.14741455668508,115.62690142805053,9128.634243609853,0.09,0.0,0.8090801325092307,0.8123495074280525,0.8728774473375297,1.3514617306169343,0.7962879632058303,-0.09
2013-09-25,11443.0,1872.5556202862692,182.4457872654314,115.88434535130021,9119.381850603622,0.08,0.0,0.22747166413874986,0.22911029321177825,0.1636743493104548,0.2224030434353016,-0.1014071201093338,-0.09
2013-09-26,11457.0,1875.122708616057,183.51753874731526,116.39153029063858,9137.74779308179,0.08,0.0,0.12227075759111479,0.13699621504237688,0.5857169118864477,0.43670979089247536,0.20119207161017053,-0.08
2013-09-27,11453.0,1874.0386427376823,185.53377749766116,115.79798939745177,9124.733290056221,0.08,0.0,-0.03491924959096448,-0.057829781489413715,1.0926712475804619,-0.511256655193766,-0.1425272411723316,-0.08
2013-09-30,11552.0,1890.701976190686,183.62740467364995,118.08600477555612,9190.135465760284,0.06,0.0,0.8606877734891178,0.8852372026314042,-1.0328224431326245,1.9566010738839532,0.7142006266060255,-0.08
2013-10-01,11552.0,1890.2070528989266,184.59571208045952,117.39837216325509,9203.387426150102,0.08,0.0,0.0,-0.02618012180554692,0.5259363656284783,-0.584017144319441,0.14409379606741526,-0.06
2013-10-02,11476.0,1877.7714801824864,183.2934018228172,117.1905286311865,9164.523552501847,0.07,0.0,-0.6600684031352024,-0.6600684031352024,-0.7079936036880317,-0.17719814172710205,-0.42317203833908085,-0.08
2013-10-03,11503.0,1882.1893810159586,185.3230233052376,118.22199012554078,9213.677919396921,0.08,0.0,0.23499727947548224,0.23499727947548224,1.1012216791519263,0.876306918940473,0.5349215937067837,-0.07
2013-10-04,11500.0,1881.6985031455727,185.60361797813408,118.24098214518246,9209.430089079518,0.08,0.0,-0.02608355446688123,-0.026083554466892336,0.15129391916888416,0.016063419570625126,-0.04611415609922674,-0.08
2013-10-07,11480.0,1878.4259840096674,187.03160313178063,117.99773760889963,9207.940666809007,0.08,0.0,-0.17406444777839894,-0.17406444777839894,0.7664289701508697,-0.2059312059411548,-0.016174103171398946,-0.08
2013-10-08,11480.0,1878.4259840096674,187.03160313178063,117.99773760889963,9207.940666809007,0.08,0.0,0.0,0.0,0.0,0.0,0.0,-0.08
2013-10-09,11489.0,1880.0215394838258,185.21683421078137,118.56430670699523,9200.842415743504,0.09,0.0,0.07836649798073224,0.08490503379579833,-0.9750387732708787,0.47900345385844484,-0.0771180950469185,-0.08
2013-10-10,11504.0,1882.4760893221282,186.11874687598765,118.01516674758176,9203.64149700861,0.09,0.0,0.13047451074630492,0.13047451074630492,0.4857678524127165,-0.4642338049179852,0.030417384154399662,-0.09
2013-10-11,11463.0,1877.395216837198,186.05745636162214,116.74899714856375,9178.330342951502,0.1,0.0,-0.3570343845818303,-0.270268589745645,-0.032936288986989186,-1.0786841187148062,-0.27539123957097134,-0.09
2013-10-14,10787.0,1765.2930987837008,176.86505497848628,109.71987379069398,8650.013707657785,0.1,0.0,-6.078275173958056,-6.156855492610125,-5.066849063513002,-6.209579099477091,-5.928440259462105,-0.1
2013-10-15,11337.0,1859.1646567314317,184.70185406837953,114.92143765477752,9115.102667343339,0.1,0.0,4.973000764216963,5.181053932877555,4.3355884877623,4.63182282979583,5.237176598367372,-0.1
2013-10-16,11339.0,1861.0796513008443,183.3899347275271,115.06535301473116,9125.367772892778,0.11,0.0,0.017639795424115364,0.10294994521811149,-0.7128248637304568,0.1251509952540958,0.11255309085082074,-0.1
2013-10-17,11339.0,1861.9659466006267,184.5240009636999,114.6048081686184,9113.633338820255,0.1,0.0,0.0,0.04761130602453509,0.6164864757160202,-0.4010494537260251,-0.12867410468052284,-0.11
2013-10-18,11303.0,1856.5421353786114,184.9918213138317,115.34850746413916,9120.103564871026,0.1,0.0,-0.3179933781108646,-0.29171995589898114,0.25320734424674995,0.6468285846845447,0.07096983307941065,-0.1
2013-10-21,10758.0,1767.431133937514,175.66949224599264,109.85734052339888,8684.420780102613,0.09,0.0,-4.941851335754327,-4.918853489664428,-5.170727035095906,-4.877542559206641,-4.895045433584836,-0.1
2013-10-22,11307.0,1858.908983495552,186.5226030885456,115.14960152236699,9100.49408981138,0.08,0.0,4.977233910205717,5.046259199570138,5.9948083289746,4.704954600008609,4.679800214934398,-0.09
2013-10-23,11264.0,1851.8092977409049,184.08237053111074,114.78299479984007,9115.702629990437,0.08,0.0,-0.3810203537421469,-0.38265876737679994,-1.3169104558999383,-0.3188821759478465,0.16697825508434752,-0.08
2013-10-24,11244.0,1851.3212662301082,182.76982958931424,115.4177808595388,9080.117407352178,0.08,0.0,-0.17771463714011906,-0.02635778054224184,-0.7155723978295588,0.551507845145605,-0.39113673286283623,-0.08
2013-10-25,11128.0,1832.6745637454396,181.09031508281618,114.26810859882923,8993.48621945439,0.08,0.0,-1.0370198423143606,-1.0123172004351517,-0.9231714212520599,-1.0010905458009434,-0.958656094840129,-0.08
2013-10-28,11128.0,1832.6745637454396,181.09031508281618,114.26810859882923,8993.48621945439,0.08,0.0,0.0,0.0,0.0,0.0,0.0,-0.08
2013-10-29,11025.0,1814.6654562147646,179.23915299702435,112.93791937929461,8906.211998969979,0.08,0.0,-0.9299033288232108,-0.9875281047371127,-1.027492079314526,-1.1709235264884832,-0.9751551228831361,-0.08
2013-10-30,11075.0,1821.4860768134272,180.22782526439514,112.78693171134823,8921.881976534978,0.08,0.0,0.4524894598289724,0.37515645518581026,0.5500782103202762,-0.13378029909920702,0.175789757691594,-0.08
2013-10-31,11147.0,1832.2430544979943,181.78408440111056,113.159466553486,8990.313806497117,0.07,0.0,0.6480087476287075,0.5888235486449601,0.8597886877105018,0.3297553601853529,0.7640845793109099,-0.08
2013-11-01,11245.0,1848.1387629474673,180.72966537098574,114.37027794396425,9057.080984007365,0.08,0.0,0.875318200379255,0.863812945451112,-0.5817280058002521,1.0643204676111029,0.7399126898259419,-0.07
2013-11-04,11308.0,1856.9669253779402,181.80064085686686,114.57868769653854,9096.759515487147,0.08,0.0,0.5586854420064896,0.47654128544634844,0.5908353497658195,0.18205787438773885,0.4371371960138796,-0.08
2013-11-05,11327.0,1860.239707886545,182.75250215646105,114.84684849153392,9118.42580673146,0.08,0.0,0.16788163872325143,0.17608831992171659,0.5222083424339135,0.23376727941395872,0.237892737065709,-0.08
2013-11-06,11330.0,1861.404977459754,182.27155771899024,115.07678407107419,9112.918529336865,0.08,0.0,0.026481882133852427,0.06262121775764976,-0.2635139809358677,0.20001045880385643,-0.06041548511827977,-0.08
2013-11-07,11380.0,1870.879777014515,182.16743681171187,115.35732208797461,9157.995505728355,0.08,0.0,0.4403353658269974,0.5077222415567451,-0.057140378320611765,0.24348666104660743,0.4934298061223137,-0.08
2013-11-08,11363.0,1868.63780702434,180.79554933766292,115.74701567184658,9130.060861227887,0.08,0.0,-0.14949657623128632,-0.11990692427084007,-0.755941547435605,0.3372450357229446,-0.3054962831002412,-0.08
2013-11-11,11363.0,1868.63780702434,180.79554933766292,115.74701567184658,9130.060861227887,0.08,0.0,0.0,0.0,0.0,0.0,0.0,-0.08
2013-11-12,11532.0,1896.2739099957503,181.66351737805542,116.32270111563483,9235.204444930265,0.08,0.0,1.4763316840283671,1.468114071610264,0.47893391513743827,0.4961324834790442,1.1450390804709314,-0.08
2013-11-13,11565.0,1901.5127294827907,180.816137672641,116.09464625064305,9260.000908683078,0.08,0.0,0.2857515907246851,0.2758882110696216,-0.46754692973852463,-0.19624605544073517,0.2681395327674526,-0.08
2013-11-14,11577.0,1903.2040490513034,182.6889726232109,116.68245408468414,9296.107024164348,0.09,0.0,0.10370755401888873,0.0889064694361288,1.0304402711674927,0.5050403004481792,0.38915661817343405,-0.08
2013-11-15,11515.0,1893.2294078899606,182.661799377667,114.87430412408209,9235.421127187172,0.09,0.0,-0.5369837950942917,-0.5254755141365453,-0.014875154331933689,-1.5617654408059356,-0.6549499146851614,-0.09
2013-11-18,11515.0,1893.2294078899606,182.661799377667,114.87430412408209,9235.421127187172,0.09,0.0,0.0,0.0,0.0,0.0,0.0,-0.09
2013-11-19,11605.0,1908.0580988543552,186.57556041244604,116.2092078204981,9309.993286462257,0.09,0.0,0.7785506453751805,0.7801970336345098,2.119995451529324,1.1553559440525734,0.8042156355436327,-0.09
2013-11-20,11570.0,1902.0219713512042,186.28240035907658,115.49096164138945,9312.020822287708,0.09,0.0,-0.30204985208151164,-0.3168506929969824,-0.15725029079305178,-0.6199809705931331,0.021775687867310007,-0.09
2013-11-21,11629.0,1911.7840746358186,185.29318532518258,116.04977611347117,9330.2205313564,0.09,0.0,0.5086437105321007,0.5119360810281718,-0.5324447617141114,0.48269307811391543,0.19525243242395043,-0.09
2013-11-22,11674.0,1919.1503903105222,185.33099998298255,115.22024469122334,9338.00489324887,0.09,0.0,0.38621684706931414,0.3845706482716521,0.020405931091490196,-0.7173735504819924,0.0833969182028538,-0.09
2013-11-25,11674.0,1919.1503903105222,185.33099998298255,115.22024469122334,9338.00489324887,0.09,0.0,0.0,0.0,0.0,0.0,0.0,-0.09
2013-11-26,11719.0,1926.6431748106813,187.49500518346716,115.6290101276356,9377.750634842927,0.09,0.0,0.38473094948660463,0.38966178781674987,1.1608790550792631,0.3541409427088095,0.42473093094506936,-0.09
2013-11-27,11750.0,1931.7080298699957,188.1203998115493,116.06772295276271,9391.134372791646,0.09,0.0,0.26417843137026764,0.26254001773562935,0.3329976341059118,0.3786961892777914,0.14261625250249674,-0.09
2013-11-28,11880.0,1953.1764274795373,189.95842382615717,116.2312895647483,9466.059964929002,0.09,0.0,1.1003073344330938,1.105238335114045,0.9723043872681254,0.14082422240569886,0.794667383584748,-0.09
2013-11-29,11880.0,1953.1764274795373,189.95842382615717,116.2312895647483,9466.059964929002,0.07,0.0,0.0,0.0,0.0,0.0,0.0,-0.09
2013-12-02,9612.4501953125,1580.1634386957526,153.8976999073015,93.80654167844594,7661.398399654304,0.09,0.0,-21.17971603580318,-21.192870056390078,-21.05171308863822,-21.434748724418,-21.15182404412941,-0.07
2013-12-03,9612.4501953125,1580.1634386957526,153.8976999073015,93.80654167844594,7661.398399654304,0.09,0.0,0.0,0.0,0.0,0.0,0.0,-0.09
2013-12-04,9612.4501953125,1580.1634386957526,153.8976999073015,93.80654167844594,7661.398399654304,0.09,0.0,0.0,0.0,0.0,0.0,0.0,-0.09
2013-12-05,9612.4501953125,1580.1634386957526,153.8976999073015,93.80654167844594,7661.398399654304,0.09,0.0,0.0,0.0,0.0,0.0,0.0,-0.09
2013-12-06,9612.4501953125,1580.1634386957526,153.8976999073015,93.80654167844594,7661.398399654304,0.09,0.0,0.0,0.0,0.0,0.0,0.0,-0.09
2013-12-09,9612.4501953125,1580.1634386957526,153.8976999073015,93.80654167844594,7661.398399654304,0.09,0.0,0.0,0.0,0.0,0.0,0.0,-0.09
2013-12-10,11813.0,1948.600300230502,194.06933148165615,114.39389666162084,9457.73925097324,0.09,0.0,20.61414663899157,20.95830361824696,23.192737862867897,19.841313237374443,21.063884889871314,-0.09
2013-12-11,11834.0,1952.483130380546,194.06362887561954,115.11897508219386,9477.43597358712,0.08,0.0,0.17761242881195255,0.1990642600345478,-0.0029384806854660063,0.6318432838326262,0.2080438071959053,-0.09
2013-12-12,11878.0,1959.516350220015,192.85598263634537,115.87387935735593,9489.645790660117,0.09,0.0,0.37112053391662025,0.3595720015900677,-0.6242382783939248,0.6536193204465899,0.12874746796932776,-0.08
2013-12-13,11999.0,1979.542993734919,193.03410600795797,115.88757865464316,9549.238834410231,0.08,0.0,1.0135363388583385,1.01683241201226,0.09231819603818597,0.011821894305208856,0.6260160670392929,-0.09
2013-12-16,11988.0,1977.7936076142903,192.77031023583243,116.08405528891706,9550.668999820597,0.09,0.0,-0.09171635278350365,-0.08841230407270816,-0.13675105941187904,0.16939716112430653,0.014975626327113335,-0.08
2013-12-17,11973.0,1975.253626467888,193.8005865421331,116.21225455801653,9536.591194798955,0.09,0.0,-0.12520347197102474,-0.1285075206818154,0.5330348219642144,0.11037565099431318,-0.1475099876124741,-0.09
2013-12-18,11984.0,1977.1988563020138,194.19867408514335,116.77580230602136,9532.597674415518,0.09,0.0,0.091831204015705,0.09843154343603369,0.20520022747089667,0.4837577123985111,-0.0418845339380704,-0.09
2013-12-19,12012.0,1981.5896258458986,193.64823853598276,115.2639334389797,9519.808879678916,0.09,0.0,0.23337233462200965,0.22182399307846193,-0.28384184625566367,-1.303130480604338,-0.13424862230426307,-0.09
2013-12-20,12118.0,1999.2411525750726,194.01217063117912,116.21082402962203,9571.803982311967,0.09,0.0,0.8785800401713555,0.8868320910053745,0.18775825103877322,0.8181417988862504,0.5446918661306889,-0.09
2013-12-23,12153.0,2004.9823682587278,195.95291696710535,116.82207192737738,9598.388833841937,0.09,0.0,0.28841023658658316,0.2867581985852693,0.9953518509772835,0.5246034445775111,0.277356298157822,-0.09
2013-12-24,12147.0,2004.3892231753143,196.42626083485982,116.60074977166964,9586.078659971541,0.08,0.0,-0.04938271705294347,-0.029587932882449115,0.24126871360482796,-0.1896320337661976,-0.12833481631865132,-0.09
2013-12-25,12148.0,2004.1243676882905,196.73511342651338,116.47171279536472,9583.540071977546,0.08,0.0,0.00823214653686826,-0.013214648343117894,0.1571124100202161,-0.11072692849895523,-0.026485534682064375,-0.08
2013-12-26,12143.0,2003.2994893677076,196.52046965658093,116.17427345792059,9581.939403323295,0.08,0.0,-0.04116751118204684,-0.04116751118204684,-0.10916248896689165,-0.255701380709038,-0.016703664106460323,-0.08
2013-12-27,12148.0,2004.1243676882905,196.28373113268836,115.8287193290026,9572.439325106308,0.08,0.0,0.041167511182040734,0.041167511182040734,-0.12053768879287528,-0.2978878679935668,-0.09919485388332895,-0.08
2013-12-30,12142.0,2004.0602489450862,196.8866606212136,115.28674549167036,9564.997979183685,0.08,0.0,-0.04940304752600621,-0.0031993907138691555,0.30670161019059516,-0.4690078452588199,-0.07776742705236439,-0.08
2013-12-31,12217.0,2018.7383019749213,197.75008483965922,116.4255648339683,9642.614325907898,0.07,0.0,0.6157907713680587,0.7297466170144443,0.43757992943444357,0.9829676380312233,0.8081875868932994,-0.08
2014-01-01,12158.0,2011.5816844358983,196.72183751339244,115.46058544769474,9631.548296046925,0.07,0.0,-0.48410350953920733,-0.35513929836790253,-0.5213297052834157,-0.8322920153005345,-0.11482761968898858,-0.07
2014-01-02,12158.0,2011.5816844358983,196.6041392302812,115.4342817294019,9618.595150709913,0.08,0.0,0.0,0.0,-0.05984770576239338,-0.02278415170351769,-0.13457715084351546,-0.07
2014-01-03,12102.0,2003.4102144681838,195.00482971642958,115.44074841759911,9552.07379336762,0.08,0.0,-0.4616661126401018,-0.40704845519579214,-0.8167935528446209,0.005601894838762821,-0.6939937727126209,-0.08
2014-01-06,12112.0,2004.8001020367572,194.63281518714177,115.44913550450708,9563.74080760349,0.08,0.0,0.08259684949631795,0.06935203068352899,-0.19095415814922725,0.007265010289057698,0.12206663360249935,-0.08
2014-01-07,12133.0,2007.8773352608728,194.71994435231665,116.42836682269795,9574.501511729022,0.07,0.0,0.17323163746430958,0.15337558901470694,0.04475590039857406,0.8446159111519047,0.1124523880504939,-0.08
2014-01-08,12065.0,1997.1197243102724,194.345999422388,115.22079830461782,9489.614019138146,0.07,0.0,-0.5620313992740915,-0.5372107226155283,-0.1922270766998571,-1.0425934027993455,-0.8905532855985437,-0.07
2014-01-09,12077.0,1999.0731067718093,194.41404068990016,115.19018538124378,9485.697171440856,0.07,0.0,0.09941182162432187,0.09776218013912738,0.035004250018742,-0.02657245159449736,-0.04128362073835441,-0.07
2014-01-10,12032.0,1990.4052685101951,194.75558817964964,114.77630248820293,9469.542237252388,0.07,0.0,-0.37330500857541776,-0.43453560015481835,0.17552632687830635,-0.3599510030762178,-0.17045353795418025,-0.07
2014-01-13,12017.0,1988.8450935065484,195.58919708009256,115.60477050567263,9511.560193847079,0.07,0.0,-0.12474532783213445,-0.07841552763228724,0.4271147965567331,0.7192184478668617,0.44273535092737126,-0.07
2014-01-14,11812.0,1957.800896832917,192.1587728230224,114.5506061875075,9335.409112210244,0.07,0.0,-1.7206350047486485,-1.5732263316328696,-1.7694554337247943,-0.9160521948245666,-1.8693319681142433,-0.07
2014-01-15,11801.0,1956.658730080296,191.9798237457236,113.27618717022033,9301.500499445869,0.07,0.0,-0.09316902380645768,-0.05835629404282079,-0.0931690238064688,-1.1187729864691862,-0.3638870487364134,-0.07
2014-01-16,11828.0,1959.5759511325634,192.20019213577297,113.10975410631438,9292.167598766757,0.07,0.0,0.22853283466192062,0.14898093854457498,0.11472143532123306,-0.14703483171446896,-0.10038795372277441,-0.07
2014-01-17,11878.0,1964.6696201155899,193.3897810828275,113.88849138056528,9339.151703745722,0.07,0.0,0.42183476034377154,0.2596000556620862,0.6170247173631871,0.6861201306379815,0.5043572472034554,-0.07
2014-01-20,11858.0,1963.147560747735,192.65637931738672,113.75889903908332,9298.6422292785,0.07,0.0,-0.16852043084925347,-0.07750154215199181,-0.3799559342864012,-0.11385358315937791,-0.4347031457048901,-0.07
2014-01-21,11897.0,1968.7893193778423,193.07669827173498,114.14727919572968,9320.307349751203,0.07,0.0,0.32835222092130417,0.28697116326538213,0.2179326301662916,0.34082492682881127,0.2327212946014077,-0.07
2014-01-22,12038.0,1992.8484509383286,194.25528098873602,115.50233680999321,9417.710782396385,0.07,0.0,1.1782045631190052,1.214620252637838,0.6085665101453018,1.180122452843034,1.0396436729304193,-0.07
2014-01-23,12052.0,1994.9349244691434,194.7955423963809,115.18134232279932,9421.366255407876,0.07,0.0,0.11623081424756473,0.1046432829865574,0.2777332535749521,-0.2782985736797876,0.03880734762145197,-0.07
2014-01-24,12093.0,2001.5558204037025,194.64026705459142,116.98751744881675,9453.934185550286,0.07,0.0,0.3396151535083554,0.33133578503871836,-0.07974374531031748,1.555946449294742,0.34508550010745453,-0.07
2014-01-27,12127.0,2008.147212864694,193.32058167535692,118.83390139488205,9483.553764577091,0.07,0.0,0.2807598871516321,0.3287723975351403,-0.680321467255055,1.5659490861918768,0.31281449005085804,-0.07
2014-01-28,12197.0,2020.0063717279882,192.4424076120122,118.80850206187091,9558.17807835651,0.07,0.0,0.5755648186446444,0.588815340709336,-0.4552928117600356,-0.021376095123087125,0.7838015621350659,-0.07
2014-01-29,12093.0,2001.8539520199647,193.86020828687012,117.14504045394862,9495.132041793266,0.07,0.0,-0.856324705796285,-0.9026938535930987,0.734039575499488,-1.4100141494360072,-0.6617880700449208,-0.07
2014-01-30,12145.0,2008.8990547966794,194.41954745993905,118.71944904884647,9516.38459068895,0.07,0.0,0.42907896509973165,0.3513110884961998,0.2881116265812202,1.3350309596425547,0.22357561639381032,-0.07
2014-01-31,12143.0,2006.775700328459,194.88043223194435,118.17084429176779,9527.134729310164,0.07,0.0,-0.01646903824539614,-0.10575331896104849,0.2367762709320338,-0.46317283000989423,0.11290076778845407,-0.07
2014-02-03,12150.0,2007.932533887077,194.4,118.89384531423696,9512.698975366115,0.07,0.0,0.05762977148755676,0.05762977148755676,-0.24683104316929635,0.6099628462610434,-0.15163742429771382,-0.07
2014-02-04,12083.0,1996.8599841117325,192.19023708098172,119.46570370533529,9474.930813254792,0.07,0.0,-0.5529663741386371,-0.5529663741386371,-1.1432192404732746,0.4798293088214411,-0.397819131104755,-0.07
2014-02-05,11981.0,1980.003266543298,192.8375952684247,117.82001639934514,9446.801113194026,0.07,0.0,-0.8477444387409127,-0.8477444387409013,0.3362659751072623,-1.3871156614607716,-0.2973271251608606,-0.07
2014-02-06,12020.0,1986.4484820841699,193.15442854602412,118.46332362659474,9480.541604638242,0.07,0.0,0.3249867449299444,0.3249867449299444,0.16416574913902654,0.5445232124387415,0.356526826688904,-0.07
2014-02-07,11940.0,1973.227527128535,191.86887494505223,117.01408117085286,9414.918486585384,0.06,0.0,-0.6677821142605487,-0.6677821142605375,-0.6677821142605598,-1.2309127964063658,-0.6945941678493449,-0.07
2014-02-10,12001.0,1982.5222059252142,193.2839421888744,117.05551633848603,9463.6897834283,0.07,0.0,0.5095871684848251,0.46993346541204273,0.7348115075649152,0.035404143474308716,0.5166843301824298,-0.06
2014-02-11,12026.0,1987.9657970579933,192.5762176771947,117.74842234243538,9467.204054549784,0.06,0.0,0.2080992968072614,0.27420279519413876,-0.366829944581505,0.5902013562615763,0.037127366430011875,-0.07
2014-02-12,11946.0,1974.349634345515,192.58423722534548,116.52360896568491,9427.306871856006,0.07,0.0,-0.6674478307262732,-0.6872858330501206,0.004164263516600157,-1.0456429900474917,-0.4223156888953346,-0.06
2014-02-13,11931.0,1971.284082168454,193.43385118301998,116.43521254142618,9427.44690756759,0.06,0.0,-0.12564394164509357,-0.15538962884815502,0.44019456865363826,-0.07589017486385712,0.001485415436589289,-0.07
2014-02-14,11876.0,1961.8079035272765,191.08607736807377,116.21716433031959,9389.997995002965,0.06,0.0,-0.46204979921499256,-0.4818700916197357,-1.2211606297620106,-0.18744555966519313,-0.3980238783559907,-0.06
2014-02-17,11686.0,1929.3698018617188,189.00209694204796,115.06045110360071,9285.436030657416,0.06,0.0,-1.6128012769268067,-1.667302578971764,-1.0965883445814668,-1.0002895173332993,-1.1197925233302828,-0.06
2014-02-18,11631.0,1921.1773723004878,188.23433933753546,113.96014582727526,9237.843920914325,0.07,0.0,-0.4717596775343575,-0.4255209222086922,-0.40704374801698273,-0.9608862757431755,-0.5138637929386455,-0.06
2014-02-19,11840.0,1954.633928268498,190.3231019811285,115.70183242052777,9385.280387290592,0.07,0.0,1.7809682098957904,1.726471409633578,1.1035492178396513,1.5167682497933412,1.5834029169254131,-0.07
2014-02-20,11671.0,1923.8440023728278,187.4558354423128,114.07375884472809,9234.920275256973,0.07,0.0,-1.4376497025643011,-1.587765782796861,-1.517989126990833,-1.4171225177106046,-1.6150564978482889,-0.07
2014-02-21,11761.0,1936.4451629431078,189.29663283131148,114.95230673758363,9303.043112082816,0.07,0.0,0.7681840438682845,0.6528632850507292,0.9771997225932841,0.7672071735110806,0.7349582265086141,-0.07
2014-02-24,11686.0,1921.5653863976547,188.45348034692645,113.99529761433412,9222.92521105254,0.07,0.0,-0.6397428736654234,-0.7713742684855568,-0.4464082763540619,-0.8360119773783912,-0.8649307728919047,-0.07
2014-02-25,11576.0,1901.2893087760435,186.50512102881035,112.95641912638737,9167.58418557342,0.07,0.0,-0.9457554803062546,-1.0607919669206125,-1.0392490513866381,-0.9155125672582112,-0.6018451292592465,-0.07
2014-02-26,11620.0,1900.3695507362177,187.48588014853794,113.75428121805915,9190.05688512102,0.07,0.0,0.37937620945825334,-0.04838719578796041,0.5244839393962377,0.7038621330560286,0.24483222748171057,-0.07
2014-02-27,11666.0,1907.8301898872123,187.70715548803878,114.03825637923904,9213.976871446186,0.07,0.0,0.3950876907680807,0.3918202407423136,0.11795281049402885,0.24932801687435638,0.2599430115221242,-0.07
2014-02-28,11601.0,1896.083913487538,187.05256230851552,113.61276986246467,9174.88479172999,0.06,0.0,-0.558732703817612,-0.6175909032553952,-0.3493405583112035,-0.37380636428173875,-0.42517192550097793,-0.07
2014-03-03,11569.0,1885.7068689159075,187.14008503899421,114.19969364936597,9115.477722132919,0.07,0.0,-0.2762194246517831,-0.5487913643376975,0.046779503924083435,0.515270390776151,-0.6496019798209058,-0.06
2014-03-04,11656.0,1899.5159680572028,187.48593120953825,114.93708540765861,9178.603367741576,0.07,0.0,0.7491961846151801,0.729635268444481,0.1846354784738048,0.6436280608524136,0.6901237163993649,-0.07
2014-03-05,11566.0,1885.6788112842542,187.75974491069212,113.19461959615984,9114.550504621597,0.08,0.0,-0.7751309156877206,-0.7311231900750422,0.14593839032726572,-1.52762606766194,-0.7002961363274973,-0.07
2014-03-06,11571.0,1888.2180826647977,187.39068138444077,113.03447757237275,9117.053567533927,0.08,0.0,0.04322081581738425,0.13457027762552473,-0.19675501849092894,-0.1415751134931927,0.027458504672986963,-0.08
2014-03-07,11410.0,1867.85838640826,187.66447603908935,110.74229614924089,9033.830968836055,0.08,0.0,-1.4011804020216196,-1.0841044279615388,0.14600236678042666,-2.048703765871836,-0.9170151650110014,-0.08
2014-03-10,11486.0,1877.9941974324656,187.5877851685591,111.30923275752441,9057.502084366994,0.08,0.0,0.6638738568120561,0.5411764363271396,-0.040874302183383934,0.5106362860705861,0.26168474118989155,-0.08
2014-03-11,11430.0,1865.0262335902928,187.96250192193364,110.71719161186368,9015.190560816565,0.08,0.0,-0.4887424635385445,-0.6929171757124037,0.19955616630166875,-0.5333081866864076,-0.4682379287539438,-0.08
2014-03-12,11485.0,1873.5114955622532,188.1553051726519,111.67833925494256,9061.215263385944,0.08,0.0,0.4800358334342302,0.4539355842912573,0.1025228074658025,0.8643641564861264,0.50922514655382,-0.08
2014-03-13,11435.0,1863.8653337413261,188.1685027787279,111.25380966841308,9025.328127349274,0.08,0.0,-0.436300866631709,-0.5162007301401306,0.007013962870567488,-0.3808603664801846,-0.396838493209948,-0.08
2014-03-14,11421.0,1864.2877524027301,185.82818369884126,112.21261679090482,9016.982151030179,0.08,0.0,-0.1225061406274483,0.022661014902077288,-1.2515349532312436,0.8581271212982005,-0.0925156123091653,-0.08
